Date,Open,High,Low,Close,Volume,Daily_Return,Price_Range,Price_Change,MA_7,MA_30,MA_90,Volatility_30d,Day_of_Week,Month,Year,Quarter
2019-10-06,8149.88,8161.41,7958.85,7988.16,13160830305,-2.0,202.56,-161.72,8233.68,9383.74,10155.21,2.49,Sunday,10,2019,4
2019-10-07,7989.12,8308.45,7905.77,8245.62,18009742607,3.22,402.68,256.5,8226.79,9308.02,10107.12,2.56,Monday,10,2019,4
2019-10-08,8246.85,8332.71,8185.76,8228.78,15592264032,-0.2,146.95,-18.07,8210.43,9234.27,10063.48,2.57,Tuesday,10,2019,4
2019-10-09,8229.84,8627.71,8169.3,8595.74,19384942333,4.46,458.41,365.9,8239.39,9176.3,10032.78,2.74,Wednesday,10,2019,4
2019-10-10,8585.28,8625.27,8471.93,8586.47,17618660671,-0.11,153.34,1.19,8286.03,9125.32,9996.89,2.72,Thursday,10,2019,4
2019-10-11,8585.26,8721.78,8316.18,8321.76,19604381101,-3.08,405.6,-263.51,8302.58,9063.43,9962.78,2.75,Friday,10,2019,4
2019-10-12,8315.67,8415.24,8313.34,8336.56,14532641605,0.18,101.9,20.89,8329.01,8994.31,9941.45,2.7,Saturday,10,2019,4
2019-10-13,8336.9,8470.99,8276.61,8321.01,13808286059,-0.19,194.38,-15.9,8376.56,8926.33,9912.85,2.7,Sunday,10,2019,4
2019-10-14,8320.83,8390.21,8284.13,8374.69,15151387859,0.65,106.08,53.85,8395.0,8860.21,9900.59,2.71,Monday,10,2019,4
2019-10-15,8373.46,8410.71,8182.71,8205.37,15220412632,-2.02,228.01,-168.09,8391.66,8788.8,9884.05,2.72,Tuesday,10,2019,4
2019-10-16,8204.67,8216.81,7985.09,8047.53,16071646996,-1.92,231.72,-157.15,8313.34,8714.49,9854.95,2.73,Wednesday,10,2019,4
2019-10-17,8047.81,8134.83,8000.94,8103.91,14313052244,0.7,133.89,56.1,8244.4,8643.25,9827.99,2.74,Thursday,10,2019,4
2019-10-18,8100.93,8138.41,7902.16,7973.21,15651592610,-1.61,236.25,-127.73,8194.61,8569.08,9796.95,2.75,Friday,10,2019,4
2019-10-19,7973.8,8082.63,7944.78,7988.56,13797825640,0.19,137.85,14.76,8144.9,8493.15,9767.94,2.74,Saturday,10,2019,4
2019-10-20,7997.81,8281.82,7949.44,8222.08,15504249442,2.92,332.38,224.27,8130.76,8427.83,9744.37,2.82,Sunday,10,2019,4
2019-10-21,8225.12,8296.69,8196.42,8243.72,15868748866,0.26,100.28,18.61,8112.05,8368.63,9725.96,2.82,Monday,10,2019,4
2019-10-22,8243.4,8296.65,8074.46,8078.2,16803377857,-2.01,222.19,-165.2,8093.89,8302.23,9706.7,2.82,Tuesday,10,2019,4
2019-10-23,8076.23,8093.0,7469.32,7514.67,21942878958,-6.98,623.68,-561.56,8017.76,8228.4,9680.06,3.01,Wednesday,10,2019,4
2019-10-24,7509.73,7532.87,7446.99,7493.49,16268708849,-0.28,85.88,-16.24,7930.56,8190.83,9653.65,2.25,Thursday,10,2019,4
2019-10-25,7490.7,8691.54,7479.98,8660.7,28705065488,15.58,1211.56,1170.0,8028.77,8196.63,9644.58,3.68,Friday,10,2019,4
2019-10-26,8667.58,10021.74,8662.62,9244.97,44496255609,6.75,1359.12,577.4,8208.26,8234.16,9641.15,3.77,Saturday,10,2019,4
2019-10-27,9241.71,9749.53,9112.54,9551.71,32593129501,3.32,636.99,310.01,8398.21,8277.49,9641.52,3.8,Sunday,10,2019,4
2019-10-28,9565.1,9805.12,9256.15,9256.15,30948255332,-3.09,548.97,-308.95,8542.84,8311.16,9637.61,3.86,Monday,10,2019,4
2019-10-29,9248.44,9516.18,9232.65,9427.69,28426779937,1.85,283.53,179.25,8735.63,8355.28,9630.3,3.84,Tuesday,10,2019,4
2019-10-30,9422.46,9426.87,9085.37,9205.73,27706531577,-2.35,341.5,-216.74,8977.21,8385.67,9617.04,3.86,Wednesday,10,2019,4
2019-10-31,9202.46,9383.16,9028.72,9199.58,26583653947,-0.07,354.44,-2.87,9220.93,8414.22,9602.39,3.87,Thursday,10,2019,4
2019-11-01,9193.99,9275.66,9132.05,9261.1,24324691031,0.67,143.61,67.11,9306.71,8443.15,9585.05,3.87,Friday,11,2019,4
2019-11-02,9259.78,9377.49,9249.59,9324.72,21242676385,0.69,127.9,64.93,9318.1,8478.64,9566.76,3.85,Saturday,11,2019,4
2019-11-03,9324.79,9379.81,9141.25,9235.35,21132220847,-0.96,238.55,-89.43,9272.9,8512.96,9538.2,3.85,Sunday,11,2019,4
2019-11-04,9235.61,9505.05,9191.49,9412.61,26170255634,1.92,313.57,177.0,9295.26,8554.99,9515.25,3.85,Monday,11,2019,4
2019-11-05,9413.0,9457.42,9256.93,9342.53,26198609048,-0.74,200.49,-70.48,9283.09,8600.14,9486.37,3.83,Tuesday,11,2019,4
2019-11-06,9340.86,9423.24,9305.91,9360.88,23133895765,0.2,117.33,20.02,9305.25,8637.32,9457.42,3.8,Wednesday,11,2019,4
2019-11-07,9352.39,9368.48,9202.35,9267.56,22700383839,-1.0,166.12,-84.83,9314.97,8671.94,9428.58,3.81,Thursday,11,2019,4
2019-11-08,9265.37,9272.76,8775.53,8804.88,24333037836,-4.99,497.23,-460.49,9249.79,8678.91,9400.26,3.86,Friday,11,2019,4
2019-11-09,8809.47,8891.82,8793.16,8813.58,17578630606,0.1,98.66,4.11,9176.77,8686.48,9370.15,3.86,Saturday,11,2019,4
2019-11-10,8812.49,9103.83,8806.16,9055.53,20587919881,2.75,297.66,243.04,9151.08,8710.94,9344.29,3.83,Sunday,11,2019,4
2019-11-11,9056.92,9081.28,8700.61,8757.79,20265510765,-3.29,380.67,-299.13,9057.54,8724.98,9320.53,3.89,Monday,11,2019,4
2019-11-12,8759.75,8853.77,8685.43,8815.66,20309769107,0.66,168.34,55.91,8982.27,8741.47,9306.8,3.89,Tuesday,11,2019,4
2019-11-13,8812.03,8836.84,8761.65,8808.26,17545755405,-0.08,75.19,-3.77,8903.32,8755.92,9290.1,3.89,Wednesday,11,2019,4
2019-11-14,8811.94,8826.94,8692.55,8708.09,19084739975,-1.14,134.39,-103.84,8823.4,8772.68,9271.58,3.88,Thursday,11,2019,4
2019-11-15,8705.71,8730.87,8484.84,8491.99,21796856471,-2.48,246.03,-213.72,8778.7,8787.5,9252.25,3.89,Friday,11,2019,4
2019-11-16,8491.17,8592.0,8473.97,8550.76,16495389808,0.69,118.02,59.59,8741.16,8802.39,9232.31,3.89,Saturday,11,2019,4
2019-11-17,8549.47,8727.79,8500.97,8577.98,18668638897,0.32,226.82,28.5,8672.93,8822.55,9206.33,3.87,Sunday,11,2019,4
2019-11-18,8573.98,8653.28,8273.57,8309.29,21579470673,-3.13,379.71,-264.69,8608.86,8833.24,9179.06,3.92,Monday,11,2019,4
2019-11-19,8305.13,8408.52,8099.96,8206.15,21083613816,-1.24,308.55,-98.99,8521.79,8832.71,9157.6,3.9,Tuesday,11,2019,4
2019-11-20,8203.61,8237.24,8010.51,8027.27,20764300437,-2.18,226.73,-176.35,8410.22,8825.5,9134.22,3.92,Wednesday,11,2019,4
2019-11-21,8023.64,8110.1,7597.38,7642.75,22514243371,-4.79,512.72,-380.89,8258.03,8810.98,9103.5,4.0,Thursday,11,2019,4
2019-11-22,7643.57,7697.38,6936.71,7296.58,34242315785,-4.53,760.68,-346.99,8087.25,8803.71,9071.68,3.88,Friday,11,2019,4
2019-11-23,7296.16,7442.26,7151.42,7397.8,21008924418,1.39,290.84,101.63,7922.54,8800.52,9041.23,3.89,Saturday,11,2019,4
2019-11-24,7398.63,7408.58,7029.29,7047.92,30433517289,-4.73,379.29,-350.72,7703.96,8746.76,9004.31,2.66,Sunday,11,2019,4
2019-11-25,7039.98,7319.86,6617.17,7146.13,42685231262,1.39,702.69,106.16,7537.8,8676.8,8970.54,2.3,Monday,11,2019,4
2019-11-26,7145.16,7320.23,7098.57,7218.37,21129505542,1.01,221.66,73.21,7396.69,8599.02,8942.36,2.19,Tuesday,11,2019,4
2019-11-27,7220.88,7619.69,6974.17,7531.66,23991412764,4.34,645.52,310.78,7325.89,8541.54,8920.38,2.35,Wednesday,11,2019,4
2019-11-28,7536.82,7730.07,7454.12,7463.11,19050116751,-0.91,275.95,-73.71,7300.22,8476.05,8896.65,2.3,Thursday,11,2019,4
2019-11-29,7466.73,7781.18,7460.76,7761.24,19709695456,3.99,320.42,294.52,7366.6,8427.9,8875.88,2.44,Friday,11,2019,4
2019-11-30,7764.06,7836.1,7515.85,7569.63,17158194786,-2.47,320.25,-194.43,7391.15,8373.57,8851.57,2.46,Saturday,11,2019,4
2019-12-01,7571.62,7571.62,7291.34,7424.29,18720708479,-1.92,280.27,-147.32,7444.92,8312.35,8819.1,2.46,Sunday,12,2019,4
2019-12-02,7424.04,7474.82,7233.4,7321.99,17082040706,-1.38,241.42,-102.05,7470.04,8245.59,8782.41,2.45,Monday,12,2019,4
2019-12-03,7323.98,7418.86,7229.36,7320.15,14797485769,-0.03,189.5,-3.83,7484.58,8181.75,8746.03,2.45,Tuesday,12,2019,4
2019-12-04,7320.12,7539.78,7170.92,7252.03,21664240918,-0.93,368.86,-68.09,7444.63,8109.73,8709.1,2.4,Wednesday,12,2019,4
2019-12-05,7253.24,7743.43,7232.68,7448.31,18816085231,2.71,510.75,195.07,7442.52,8046.59,8676.82,2.49,Thursday,12,2019,4
2019-12-06,7450.56,7547.0,7392.18,7547.0,18104466307,1.32,154.82,96.44,7411.91,7986.12,8643.82,2.51,Friday,12,2019,4
2019-12-07,7547.27,7589.95,7525.71,7556.24,15453520564,0.12,64.24,8.97,7410.0,7929.08,8611.77,2.51,Saturday,12,2019,4
2019-12-08,7551.34,7634.61,7476.09,7564.35,15409908086,0.11,158.52,13.01,7430.01,7887.73,8580.98,2.38,Sunday,12,2019,4
2019-12-09,7561.8,7618.09,7365.99,7400.9,17872021272,-2.16,252.11,-160.9,7441.28,7840.64,8550.81,2.4,Monday,12,2019,4
2019-12-10,7397.13,7424.02,7246.04,7278.12,18249031195,-1.66,177.98,-119.01,7435.28,7781.39,8518.59,2.32,Tuesday,12,2019,4
2019-12-11,7277.2,7324.16,7195.53,7217.43,16350490689,-0.83,128.63,-59.77,7430.33,7730.05,8483.11,2.27,Wednesday,12,2019,4
2019-12-12,7216.74,7266.64,7164.74,7243.13,18927080224,0.36,101.9,26.4,7401.02,7677.63,8448.48,2.26,Thursday,12,2019,4
2019-12-13,7244.66,7293.56,7227.12,7269.68,17125736940,0.37,66.44,25.02,7361.41,7626.34,8414.16,2.27,Friday,12,2019,4
2019-12-14,7268.9,7308.84,7097.21,7124.67,17137029730,-1.99,211.63,-144.23,7299.75,7573.56,8378.35,2.28,Saturday,12,2019,4
2019-12-15,7124.24,7181.08,6924.38,7152.3,16881129804,0.39,256.7,28.06,7240.89,7528.91,8343.63,2.26,Sunday,12,2019,4
2019-12-16,7153.66,7171.17,6903.68,6932.48,20213265950,-3.07,267.49,-221.18,7173.97,7474.96,8306.87,2.29,Monday,12,2019,4
2019-12-17,6931.32,6964.08,6587.97,6640.52,22363804217,-4.21,376.1,-290.8,7082.89,7410.38,8267.34,2.37,Tuesday,12,2019,4
2019-12-18,6647.7,7324.98,6540.05,7276.8,31836522778,9.58,784.94,629.1,7091.37,7375.97,8234.12,3.0,Wednesday,12,2019,4
2019-12-19,7277.59,7346.6,7041.38,7202.84,25904604416,-1.02,305.22,-74.75,7085.61,7342.52,8201.02,3.0,Thursday,12,2019,4
2019-12-20,7208.64,7257.92,7086.12,7218.82,22633815180,0.22,171.8,10.18,7078.35,7315.57,8169.9,2.98,Friday,12,2019,4
2019-12-21,7220.59,7223.23,7112.74,7191.16,19312552168,-0.38,110.49,-29.44,7087.85,7300.52,8137.91,2.86,Saturday,12,2019,4
2019-12-22,7191.19,7518.03,7167.18,7511.59,23134537956,4.46,350.85,320.4,7139.17,7307.69,8113.27,2.86,Sunday,12,2019,4
2019-12-23,7508.9,7656.18,7326.19,7355.63,27831788041,-2.08,329.98,-153.27,7199.62,7306.28,8099.21,2.87,Monday,12,2019,4
2019-12-24,7354.39,7535.72,7269.53,7322.53,22991622105,-0.45,266.19,-31.86,7297.05,7315.44,8086.27,2.73,Tuesday,12,2019,4
2019-12-25,7325.76,7357.02,7220.99,7275.16,21559505149,-0.65,136.03,-50.6,7296.82,7319.74,8076.9,2.73,Wednesday,12,2019,4
2019-12-26,7274.8,7388.3,7200.39,7238.97,22787010034,-0.5,187.92,-35.83,7301.98,7320.42,8065.64,2.72,Thursday,12,2019,4
2019-12-27,7238.14,7363.53,7189.93,7290.09,22777360996,0.71,173.6,51.95,7312.16,7312.37,8055.02,2.6,Friday,12,2019,4
2019-12-28,7289.03,7399.04,7286.91,7317.99,21365673026,0.38,112.14,28.96,7330.28,7307.53,8046.29,2.6,Saturday,12,2019,4
2019-12-29,7317.65,7513.95,7279.87,7422.65,22445257702,1.43,234.08,105.01,7317.57,7296.25,8036.61,2.5,Sunday,12,2019,4
2019-12-30,7420.27,7454.82,7276.31,7293.0,22874131672,-1.75,178.52,-127.28,7308.63,7287.03,8024.94,2.48,Monday,12,2019,4
2019-12-31,7294.44,7335.29,7169.78,7193.6,21167946112,-1.36,165.51,-100.84,7290.21,7279.34,8011.61,2.47,Tuesday,12,2019,4
2020-01-01,7194.89,7254.33,7174.94,7200.17,18565664997,0.09,79.39,5.28,7279.5,7275.28,7999.84,2.46,Wednesday,1,2020,1
2020-01-02,7202.55,7212.16,6935.27,6985.47,20802083465,-2.98,276.89,-217.08,7243.28,7264.12,7986.28,2.52,Thursday,1,2020,1
2020-01-03,6984.43,7413.72,6915.0,7344.88,28111481032,5.15,498.72,360.46,7251.11,7267.22,7977.31,2.69,Friday,1,2020,1
2020-01-04,7345.38,7427.39,7309.51,7410.66,18444271275,0.9,117.87,65.28,7264.35,7265.96,7970.9,2.65,Saturday,1,2020,1
2020-01-05,7410.45,7544.5,7400.54,7411.32,19725074095,0.01,143.96,0.87,7262.73,7261.44,7961.63,2.64,Sunday,1,2020,1
2020-01-06,7410.45,7781.87,7409.29,7769.22,23276261598,4.83,372.57,358.77,7330.76,7268.54,7956.52,2.78,Monday,1,2020,1
2020-01-07,7768.68,8178.22,7768.23,8163.69,28767291327,5.08,409.99,395.01,7469.34,7288.52,7951.72,2.92,Tuesday,1,2020,1
2020-01-08,8161.94,8396.74,7956.77,8079.86,31672559265,-1.03,439.96,-82.07,7595.01,7311.15,7946.09,2.9,Wednesday,1,2020,1
2020-01-09,8082.3,8082.3,7842.4,7879.07,24045990466,-2.49,239.89,-203.22,7722.67,7331.18,7941.17,2.92,Thursday,1,2020,1
2020-01-10,7878.31,8166.55,7726.77,8166.55,28714583844,3.65,439.78,288.25,7840.05,7362.82,7939.28,2.98,Friday,1,2020,1
2020-01-11,8162.19,8218.36,8029.64,8037.54,25521165085,-1.58,188.72,-124.65,7929.61,7389.3,7936.13,3.0,Saturday,1,2020,1
2020-01-12,8033.26,8200.06,8009.06,8192.49,22903438381,1.93,191.0,159.23,8041.2,7420.06,7934.11,3.01,Sunday,1,2020,1
2020-01-13,8189.77,8197.79,8079.7,8144.19,22482910688,-0.59,118.09,-45.58,8094.77,7454.04,7933.43,2.98,Monday,1,2020,1
2020-01-14,8140.93,8879.51,8140.93,8827.76,44841784107,8.39,738.58,686.83,8189.64,7509.89,7942.1,3.31,Tuesday,1,2020,1
2020-01-15,8825.34,8890.12,8657.19,8807.01,40102834650,-0.24,232.93,-18.33,8293.52,7572.37,7949.91,3.24,Wednesday,1,2020,1
2020-01-16,8812.48,8846.46,8612.1,8723.79,31313981931,-0.94,234.37,-88.7,8414.19,7641.82,7958.25,3.12,Thursday,1,2020,1
2020-01-17,8725.21,8958.12,8677.32,8929.04,36372139320,2.35,280.81,203.83,8523.12,7696.89,7968.7,2.68,Friday,1,2020,1
2020-01-18,8927.21,9012.2,8827.33,8942.81,32337772627,0.15,184.87,15.6,8652.44,7754.89,7976.71,2.66,Saturday,1,2020,1
2020-01-19,8941.45,9164.36,8620.08,8706.25,34217320471,-2.65,544.28,-235.2,8725.84,7804.47,7981.85,2.73,Sunday,1,2020,1
2020-01-20,8704.63,8745.59,8560.47,8657.64,26422375678,-0.56,185.12,-46.99,8799.19,7853.35,7988.29,2.73,Monday,1,2020,1
2020-01-21,8658.99,8755.71,8544.52,8745.89,24097418512,1.02,211.19,86.9,8787.49,7894.5,8001.97,2.64,Tuesday,1,2020,1
2020-01-22,8744.21,8792.99,8636.75,8680.88,22600204051,-0.74,156.25,-63.33,8769.47,7938.67,8015.16,2.6,Wednesday,1,2020,1
2020-01-23,8680.65,8687.75,8333.64,8406.52,25770680779,-3.16,354.11,-274.13,8724.15,7974.81,8012.33,2.69,Thursday,1,2020,1
2020-01-24,8405.57,8514.67,8266.84,8445.43,24397913026,0.46,247.83,39.87,8655.06,8013.81,8003.45,2.68,Friday,1,2020,1
2020-01-25,8440.12,8458.45,8296.22,8367.85,19647331549,-0.92,162.23,-72.27,8572.92,8051.44,7990.3,2.68,Saturday,1,2020,1
2020-01-26,8364.41,8602.4,8325.5,8596.83,22177678796,2.74,276.9,232.42,8557.29,8095.0,7982.97,2.71,Sunday,1,2020,1
2020-01-27,8597.31,8977.73,8597.31,8909.82,28647338393,3.64,380.42,312.51,8593.32,8148.06,7977.22,2.77,Monday,1,2020,1
2020-01-28,8912.52,9358.59,8908.45,9358.59,34398744403,5.04,450.14,446.07,8680.84,8212.59,7978.92,2.88,Tuesday,1,2020,1
2020-01-29,9357.47,9406.43,9269.47,9316.63,30682598115,-0.45,136.96,-40.84,8771.67,8280.05,7980.22,2.85,Wednesday,1,2020,1
2020-01-30,9316.02,9553.13,9230.9,9508.99,32378792851,2.06,322.23,192.98,8929.16,8357.23,7982.97,2.83,Thursday,1,2020,1
2020-01-31,9508.31,9521.71,9230.78,9350.53,29432489719,-1.67,290.93,-157.78,9058.46,8428.91,7983.26,2.86,Friday,1,2020,1
2020-02-01,9346.36,9439.32,9313.24,9392.88,25922656496,0.45,126.08,46.52,9204.9,8509.15,7985.01,2.77,Saturday,2,2020,1
2020-02-02,9389.82,9468.8,9217.82,9344.37,30835736946,-0.52,250.97,-45.46,9311.69,8575.8,7984.25,2.67,Sunday,2,2020,1
2020-02-03,9344.68,9540.37,9248.63,9293.52,30934096509,-0.54,291.74,-51.16,9366.5,8638.57,7983.7,2.68,Monday,2,2020,1
2020-02-04,9292.84,9331.27,9112.81,9180.96,29893183716,-1.21,218.45,-111.88,9341.13,8697.55,7981.71,2.7,Tuesday,2,2020,1
2020-02-05,9183.42,9701.3,9163.7,9613.42,35222060874,4.71,537.6,430.01,9383.52,8759.03,7985.55,2.7,Wednesday,2,2020,1
2020-02-06,9617.82,9824.62,9539.82,9729.8,37628823716,1.21,284.8,111.98,9415.07,8811.23,7995.83,2.57,Thursday,2,2020,1
2020-02-07,9726.0,9834.72,9726.0,9795.94,34522718159,0.68,108.71,69.94,9478.7,8868.43,8006.74,2.55,Friday,2,2020,1
2020-02-08,9793.07,9876.75,9678.91,9865.12,35172043762,0.71,197.84,72.05,9546.16,8934.63,8015.74,2.48,Saturday,2,2020,1
2020-02-09,9863.89,10129.44,9850.39,10116.67,35807884663,2.55,279.04,252.78,9656.49,8999.64,8030.83,2.45,Sunday,2,2020,1
2020-02-10,10115.56,10165.77,9784.56,9856.61,39386548075,-2.57,381.2,-258.95,9736.93,9060.27,8042.4,2.49,Monday,2,2020,1
2020-02-11,9855.89,10210.05,9729.33,10208.24,37648059389,3.57,480.72,352.34,9883.69,9127.47,8057.96,2.53,Tuesday,2,2020,1
2020-02-12,10202.39,10393.61,10202.39,10326.05,43444303830,1.15,191.22,123.67,9985.49,9200.19,8075.93,2.52,Wednesday,2,2020,1
2020-02-13,10323.96,10457.63,10116.16,10214.38,49356071373,-1.08,341.47,-109.58,10054.72,9246.42,8095.07,2.09,Thursday,2,2020,1
2020-02-14,10211.55,10322.0,10125.53,10312.12,43338264162,0.96,196.46,100.57,10128.46,9296.59,8114.64,2.09,Friday,2,2020,1
2020-02-15,10313.86,10341.56,9874.43,9889.42,43865054831,-4.1,467.13,-424.43,10131.93,9335.44,8129.21,2.24,Saturday,2,2020,1
2020-02-16,9889.18,10053.97,9722.39,9934.43,43374780305,0.46,331.58,45.25,10105.89,9368.95,8147.27,2.21,Sunday,2,2020,1
2020-02-17,9936.56,9938.82,9507.64,9690.14,45998298413,-2.46,431.18,-246.42,10082.11,9393.86,8163.76,2.27,Monday,2,2020,1
2020-02-18,9691.23,10161.94,9632.38,10142.0,47271023953,4.66,529.55,450.77,10072.65,9441.72,8187.26,2.34,Tuesday,2,2020,1
2020-02-19,10143.8,10191.68,9611.22,9633.39,46992019710,-5.01,580.45,-510.41,9973.7,9474.25,8209.37,2.54,Wednesday,2,2020,1
2020-02-20,9629.33,9643.22,9507.9,9608.48,44925260237,-0.26,135.32,-20.85,9887.14,9503.0,8235.06,2.54,Thursday,2,2020,1
2020-02-21,9611.78,9723.01,9589.74,9686.44,40930547513,0.81,133.27,74.66,9797.76,9536.52,8260.49,2.54,Friday,2,2020,1
2020-02-22,9687.71,9698.23,9600.73,9663.18,35838025154,-0.24,97.5,-24.53,9765.44,9578.41,8289.55,2.45,Saturday,2,2020,1
2020-02-23,9663.32,9937.4,9657.79,9924.52,41185185761,2.7,279.61,261.2,9764.02,9627.71,8320.42,2.48,Sunday,2,2020,1
2020-02-24,9921.58,9951.75,9537.04,9650.17,45080496648,-2.76,414.7,-271.41,9758.31,9670.45,8347.44,2.54,Monday,2,2020,1
2020-02-25,9651.31,9652.74,9305.02,9341.71,42515259129,-3.2,347.72,-309.61,9643.98,9695.28,8367.55,2.59,Tuesday,2,2020,1
2020-02-26,9338.29,9354.78,8704.43,8820.52,50420050762,-5.58,650.35,-517.77,9527.86,9692.31,8382.63,2.73,Wednesday,2,2020,1
2020-02-27,8825.09,8932.89,8577.2,8784.49,45470195695,-0.41,355.69,-40.6,9410.15,9673.17,8394.0,2.56,Thursday,2,2020,1
2020-02-28,8788.73,8890.46,8492.93,8672.46,44605450443,-1.28,397.52,-116.27,9265.29,9651.7,8406.26,2.56,Friday,2,2020,1
2020-02-29,8671.21,8775.63,8599.51,8599.51,35792392544,-0.84,176.12,-71.7,9113.34,9621.38,8419.32,2.53,Saturday,2,2020,1
2020-03-01,8599.76,8726.8,8471.21,8562.45,35349164300,-0.43,255.58,-37.3,8918.76,9595.11,8433.1,2.52,Sunday,3,2020,1
2020-03-02,8563.26,8921.31,8532.63,8869.67,42857674409,3.59,388.68,306.41,8807.26,9577.67,8450.32,2.61,Monday,3,2020,1
2020-03-03,8865.39,8901.6,8704.99,8787.79,42386715821,-0.92,196.61,-77.6,8728.13,9559.12,8467.38,2.61,Tuesday,3,2020,1
2020-03-04,8788.54,8843.37,8712.43,8755.25,34746706368,-0.37,130.93,-33.3,8718.8,9541.18,8481.9,2.61,Wednesday,3,2020,1
2020-03-05,8760.29,9142.05,8757.25,9078.76,39698054597,3.7,384.8,318.48,8760.84,9537.77,8498.92,2.7,Thursday,3,2020,1
2020-03-06,9078.31,9167.7,9032.08,9122.55,40826885651,0.48,135.62,44.24,8825.14,9521.41,8516.32,2.55,Friday,3,2020,1
2020-03-07,9121.6,9163.22,8890.74,8909.95,36216930370,-2.33,272.48,-211.65,8869.49,9494.08,8531.28,2.57,Saturday,3,2020,1
2020-03-08,8908.21,8914.34,8105.25,8108.12,39973102121,-9.0,809.09,-800.09,8804.58,9437.82,8539.13,3.01,Sunday,3,2020,1
2020-03-09,8111.15,8177.79,7690.1,7923.64,46936995808,-2.28,487.7,-187.5,8669.44,9373.1,8546.31,3.02,Monday,3,2020,1
2020-03-10,7922.15,8136.95,7814.76,7909.73,42213940994,-0.18,322.18,-12.42,8544.0,9299.54,8554.0,2.96,Tuesday,3,2020,1
2020-03-11,7910.09,7950.81,7642.81,7911.43,38682762605,0.02,308.0,1.34,8423.45,9234.7,8561.42,2.94,Wednesday,3,2020,1
2020-03-12,7913.62,7929.12,4860.35,4970.79,53980357243,-37.17,3068.76,-2942.83,7836.6,9060.12,8535.88,7.21,Thursday,3,2020,1
2020-03-13,5017.83,5838.11,4106.98,5563.71,74156772075,11.93,1731.13,545.88,7328.2,8901.37,8518.54,7.63,Friday,3,2020,1
2020-03-14,5573.08,5625.23,5125.07,5200.37,36154506008,-6.53,500.16,-372.71,6798.25,8734.24,8496.85,7.68,Saturday,3,2020,1
2020-03-15,5201.07,5836.65,5169.28,5392.31,33997889639,3.69,667.36,191.25,6410.28,8570.25,8479.74,7.73,Sunday,3,2020,1
2020-03-16,5385.23,5385.23,4575.36,5014.48,45368026430,-7.01,809.87,-370.75,5994.69,8407.75,8461.67,7.78,Monday,3,2020,1
2020-03-17,5002.58,5371.35,4981.91,5225.63,38622642935,4.21,389.44,223.05,5611.25,8250.79,8438.88,7.85,Tuesday,3,2020,1
2020-03-18,5227.11,5331.83,5069.34,5238.44,37878801016,0.25,262.5,11.32,5229.39,8102.4,8417.05,7.86,Wednesday,3,2020,1
2020-03-19,5245.42,6329.74,5236.97,6191.19,51000731797,18.19,1092.77,945.78,5403.73,7970.7,8405.63,8.59,Thursday,3,2020,1
2020-03-20,6191.65,6844.26,5865.78,6198.78,54442976103,0.12,978.48,7.12,5494.46,7856.22,8394.61,8.56,Friday,3,2020,1
2020-03-21,6206.52,6378.14,5932.82,6185.07,42494390880,-0.22,445.31,-21.46,5635.13,7742.1,8379.87,8.56,Saturday,3,2020,1
2020-03-22,6185.56,6359.7,5823.71,5830.25,40099664740,-5.74,535.98,-355.3,5697.69,7613.56,8362.92,8.59,Sunday,3,2020,1
2020-03-23,5831.37,6443.93,5785.0,6416.31,46491916000,10.05,658.93,584.94,5897.95,7505.33,8352.85,8.84,Monday,3,2020,1
2020-03-24,6436.64,6789.02,6411.07,6734.8,48221910672,4.96,377.96,298.16,6113.55,7399.01,8346.85,8.88,Tuesday,3,2020,1
2020-03-25,6738.72,6892.51,6536.93,6681.06,44590107888,-0.8,355.58,-57.65,6319.64,7300.04,8340.65,8.87,Wednesday,3,2020,1
2020-03-26,6675.17,6735.46,6590.96,6716.44,35319797642,0.53,144.5,41.27,6394.67,7212.53,8334.27,8.86,Thursday,3,2020,1
2020-03-27,6719.39,6793.84,6466.7,6469.8,34585598367,-3.67,327.13,-249.59,6433.39,7134.17,8324.85,8.83,Friday,3,2020,1
2020-03-28,6467.25,6467.5,6117.84,6242.19,34885225901,-3.52,349.66,-225.06,6441.55,7049.43,8311.73,8.85,Saturday,3,2020,1
2020-03-29,6245.62,6250.47,5920.09,5922.04,28373690931,-5.13,330.38,-323.58,6454.67,6957.75,8296.5,8.89,Sunday,3,2020,1
2020-03-30,5925.54,6517.2,5903.23,6429.84,37101651525,8.57,613.96,504.3,6456.6,6885.43,8288.01,9.05,Monday,3,2020,1
2020-03-31,6430.61,6504.52,6374.16,6438.64,32786468812,0.14,130.35,8.04,6414.29,6814.63,8279.55,9.05,Tuesday,3,2020,1
2020-04-01,6437.32,6612.57,6202.37,6606.78,40346426266,2.61,410.2,169.46,6403.68,6739.21,8275.34,9.04,Wednesday,4,2020,2
2020-04-02,6606.78,7088.25,6595.92,6793.62,47660646124,2.83,492.33,186.85,6414.7,6672.73,8269.22,9.06,Thursday,4,2020,2
2020-04-03,6797.4,7003.22,6673.34,6733.39,38976504903,-0.89,329.88,-64.01,6452.36,6605.34,8261.69,9.06,Friday,4,2020,2
2020-04-04,6738.38,6878.95,6696.48,6867.53,33185988584,1.99,182.47,129.14,6541.69,6531.63,8255.65,9.04,Saturday,4,2020,2
